Nr uczestnika;Preferencje
7491;Blues,85|Classical,15
7492;Metal,12|Jazz,88
7493;Folk,8|Folk,92
7494;R&B/Soul,90|World,10
7495;Dance,66|Industrial,34
7496;Country,16|Electronic,84
7497;Folk,48|Vocal,52
7498;Country,21|Instrumental,79
7499;Anime,51|Comedy,49
7500;Anime,93|Classical,7
7501;Comedy,48|Comedy,52
7502;Vocal,56|Folk,44
7503;Alternative,35|Vocal,65
7504;Metal,55|Dance,45
7505;Anime,49|R&B/Soul,51
7506;Reggae,71|Instrumental,29
7507;Blues,17|Vocal,83
7508;Anime,50|Latin,50
7509;Vocal,68|Classical,32
7510;World,29|Comedy,71
7511;Classical,96|Rock,4
7512;Alternative,74|Latin,26
7513;Pop,64|Country,36
7514;Pop,13|Reggae,87
7515;Vocal,29|Folk,71
7516;Latin,14|Instrumental,86
7517;Country,16|Alternative,84
7518;R&B/Soul,87|Metal,13
7519;Reggae,64|Anime,36
7520;Country,7|Reggae,93
7521;Latin,94|Vocal,6
7522;Jazz,5|Reggae,95
7523;Latin,60|Blues,40
7524;Country,46|Electronic,54
7525;Blues,37|World,63
7526;R&B/Soul,73|Anime,27
7527;Rock,72|Dance,28
7528;Vocal,12|Pop,88
7529;Industrial,8|Classical,92
7530;Anime,56|Blues,44
7531;Anime,53|Jazz,47
7532;Industrial,83|Folk,17
7533;Country,73|Reggae,27
7534;Rock,34|Dance,66
7535;Alternative,92|Instrumental,8
7536;Latin,50|Dance,50
7537;Blues,74|Instrumental,26
7538;Anime,50|Folk,50
7539;Metal,98|Alternative,2
7540;Vocal,23|World,77
7541;Industrial,82|Electronic,18
7542;Country,34|Alternative,66
7543;Latin,95|Rock,5
7544;Blues,52|Instrumental,48
7545;Alternative,65|Alternative,35
7546;Blues,46|Classical,54
7547;Blues,67|R&B/Soul,33
7548;Comedy,83|Classical,17
7549;Industrial,22|R&B/Soul,78
7550;Dance,74|R&B/Soul,26
7551;Latin,5|Rock,95
7552;Blues,85|R&B/Soul,15
7553;Industrial,3|Comedy,97
7554;Rock,66|Jazz,34
7555;World,13|Reggae,87
7556;Vocal,72|Industrial,28
7557;Country,58|Anime,42
7558;R&B/Soul,35|Jazz,65
7559;Instrumental,87|R&B/Soul,13
7560;Industrial,29|Comedy,71
7561;Industrial,90|Latin,10
7562;Country,74|Anime,26
7563;Instrumental,22|Rock,78
7564;Folk,36|Jazz,64
7565;Alternative,56|Country,44
7566;Vocal,42|Comedy,58
7567;Latin,18|Alternative,82
7568;Industrial,4|Comedy,96
7569;Electronic,63|Alternative,37
7570;Pop,52|Pop,48
7571;Rock,53|Vocal,47
7572;Latin,30|Comedy,70
7573;Jazz,52|Instrumental,48
7574;Instrumental,40|Reggae,60
7575;Blues,69|Country,31
7576;Vocal,8|Latin,92
7577;Industrial,10|Electronic,90
7578;Metal,29|Blues,71
7579;World,57|R&B/Soul,43
7580;Electronic,43|Electronic,57
7581;Industrial,7|Pop,93
7582;Vocal,77|Reggae,23
7583;Dance,76|Industrial,24
7584;Vocal,16|Rock,84
7585;Industrial,3|Dance,97
7586;Electronic,3|Blues,97
7587;World,3|Folk,97
7588;Comedy,85|Blues,15
7589;Anime,79|Industrial,21
7590;R&B/Soul,66|Jazz,34
7591;R&B/Soul,8|Electronic,92
7592;Comedy,11|Vocal,89
7593;Electronic,8|Industrial,92
7594;Electronic,69|Instrumental,31
7595;Anime,7|Pop,93
7596;Electronic,76|Dance,24
7597;Latin,44|Jazz,56
7598;Folk,16|World,84
7599;Country,31|Blues,69
7600;Pop,24|Industrial,76
7601;Vocal,83|Vocal,17
7602;Latin,41|Instrumental,59
7603;Anime,3|Instrumental,97
7604;Vocal,55|Metal,45
7605;Blues,43|Latin,57
7606;Dance,63|Vocal,37
7607;World,92|Comedy,8
7608;Vocal,64|Rock,36
7609;Comedy,13|Folk,87
7610;Country,8|Jazz,92
7611;Vocal,37|Country,63
7612;Vocal,92|Industrial,8
7613;Comedy,70|Instrumental,30
7614;Alternative,23|Industrial,77
7615;Anime,83|Reggae,17
7616;Anime,61|Blues,39
7617;Metal,88|Metal,12
7618;Jazz,7|Pop,93
7619;Classical,29|World,71
7620;Metal,85|R&B/Soul,15
7621;Industrial,27|Instrumental,73
7622;Metal,53|Reggae,47
7623;Electronic,1|Rock,99
7624;R&B/Soul,80|Instrumental,20
7625;Industrial,17|Metal,83
7626;Rock,6|Blues,94
7627;Metal,48|Pop,52
7628;Classical,85|R&B/Soul,15
7629;Jazz,68|Alternative,32
7630;Rock,16|Country,84
7631;Alternative,62|Reggae,38
7632;Comedy,53|Pop,47
7633;Latin,21|Industrial,79
7634;Pop,18|Folk,82
7635;Anime,91|Classical,9
7636;Dance,65|World,35
7637;Folk,27|World,73
7638;Electronic,1|Reggae,99
7639;Vocal,22|Pop,78
7640;Pop,30|Reggae,70
7641;Anime,58|Folk,42
7642;Jazz,72|R&B/Soul,28
7643;Classical,62|Electronic,38
7644;Jazz,34|Rock,66
7645;Latin,86|R&B/Soul,14
7646;R&B/Soul,81|Reggae,19
7647;Blues,46|Industrial,54
7648;Classical,99|R&B/Soul,1
7649;World,39|R&B/Soul,61
7650;Electronic,68|Comedy,32
7651;World,34|Blues,66
7652;Comedy,67|Metal,33
7653;World,32|Metal,68
7654;Vocal,17|Folk,83
7655;Instrumental,47|Blues,53
7656;World,68|Country,32
7657;Dance,31|Alternative,69
7658;Jazz,63|Latin,37
7659;Country,53|Latin,47
7660;Metal,5|Anime,95
7661;World,78|Instrumental,22
7662;R&B/Soul,64|Electronic,36
7663;Vocal,84|Anime,16
7664;Pop,88|Reggae,12
7665;Dance,1|Folk,99
7666;Latin,49|Country,51
7667;Rock,14|Industrial,86
7668;World,46|Vocal,54
7669;World,30|Rock,70
7670;Instrumental,54|Instrumental,46
7671;Blues,47|Dance,53
7672;Vocal,20|Industrial,80
7673;Classical,18|Electronic,82
7674;Country,65|Jazz,35
7675;Jazz,1|Dance,99
7676;Reggae,76|Classical,24
7677;Country,39|R&B/Soul,61
7678;Country,92|Dance,8
7679;Blues,40|Pop,60
7680;Latin,90|Jazz,10
7681;Blues,67|Electronic,33
7682;Vocal,42|R&B/Soul,58
7683;Comedy,88|Comedy,12
7684;Jazz,74|World,26
7685;Rock,33|Classical,67
7686;Pop,9|R&B/Soul,91
7687;World,30|World,70
7688;Country,8|R&B/Soul,92
7689;Electronic,20|Blues,80
7690;Electronic,99|Comedy,1
7691;Country,31|Instrumental,69
7692;Dance,24|Rock,76
7693;Jazz,67|Vocal,33
7694;Instrumental,63|Jazz,37
7695;Dance,48|Jazz,52
7696;Pop,37|Metal,63
7697;Reggae,22|Jazz,78
7698;Blues,36|Jazz,64
7699;Rock,12|Metal,88
7700;R&B/Soul,84|Latin,16
7701;Dance,2|Blues,98
7702;Country,3|Rock,97
7703;Vocal,66|Latin,34
7704;Reggae,60|Folk,40
7705;Vocal,34|World,66
7706;Reggae,55|Country,45
7707;Alternative,48|Folk,52
7708;Metal,9|Industrial,91
7709;R&B/Soul,92|Anime,8
7710;Vocal,76|Alternative,24
7711;Instrumental,66|Anime,34
7712;Classical,95|Comedy,5
7713;Vocal,52|Vocal,48
7714;R&B/Soul,30|Reggae,70
7715;Vocal,83|World,17
7716;Pop,36|Dance,64
7717;Industrial,68|World,32
7718;Alternative,74|Blues,26
7719;Alternative,32|Electronic,68
7720;Rock,12|World,88
7721;Metal,49|Vocal,51
7722;Comedy,3|Country,97
7723;Classical,41|Dance,59
7724;R&B/Soul,16|Pop,84
7725;Jazz,47|Alternative,53
7726;Metal,75|Alternative,25
7727;Pop,17|Jazz,83
7728;Electronic,17|Country,83
7729;Instrumental,74|Dance,26
7730;Latin,15|Folk,85
7731;R&B/Soul,60|Instrumental,40
7732;Latin,16|Latin,84
7733;Rock,9|Latin,91
7734;Metal,2|Latin,98
7735;Alternative,5|Jazz,95
7736;World,96|Anime,4
7737;Anime,80|World,20
7738;Country,83|Rock,17
7739;Blues,9|Jazz,91
7740;Pop,60|Anime,40
7741;World,83|World,17
7742;Rock,81|Comedy,19
7743;Country,32|Blues,68
7744;Reggae,11|Anime,89
7745;Dance,1|Latin,99
7746;Pop,48|Classical,52
7747;R&B/Soul,93|Latin,7
7748;Industrial,67|Reggae,33
7749;World,78|Blues,22
7750;Jazz,1|Country,99
7751;Classical,9|Vocal,91
7752;Dance,48|Blues,52
7753;Latin,80|Latin,20
7754;Classical,1|Industrial,99
7755;Anime,87|Alternative,13
7756;Folk,39|Blues,61
7757;Country,51|Dance,49
7758;Latin,71|Rock,29
7759;Blues,18|Vocal,82
7760;Vocal,17|Classical,83
7761;Industrial,50|Dance,50
7762;Comedy,90|Dance,10
7763;Industrial,55|Alternative,45
7764;Pop,50|Pop,50
7765;Electronic,66|Industrial,34
7766;Alternative,65|Jazz,35
7767;Rock,71|Pop,29
7768;Classical,74|Blues,26
7769;Pop,42|Latin,58
7770;Classical,47|Rock,53
7771;Alternative,87|Folk,13
7772;Metal,47|Classical,53
7773;Classical,10|Jazz,90
7774;Reggae,90|Latin,10
7775;Alternative,18|Latin,82
7776;Folk,48|Metal,52
7777;Anime,44|Dance,56
7778;R&B/Soul,59|R&B/Soul,41
7779;R&B/Soul,41|Jazz,59
7780;Folk,81|Instrumental,19
7781;Electronic,0|Electronic,100
7782;Instrumental,78|Folk,22
7783;Electronic,27|Instrumental,73
7784;Jazz,24|Industrial,76
7785;Dance,27|Blues,73
7786;Comedy,76|World,24
7787;Vocal,5|Anime,95
7788;R&B/Soul,8|Rock,92
7789;Pop,76|Electronic,24
7790;Pop,100
7791;Electronic,39|R&B/Soul,61
7792;Folk,60|Blues,40
7793;Latin,77|Rock,23
7794;Anime,66|Dance,34
7795;Dance,49|World,51
7796;Country,96|Metal,4
7797;Folk,30|Reggae,70
7798;World,45|Dance,55
7799;Reggae,86|Vocal,14
7800;Pop,60|R&B/Soul,40
7801;Instrumental,63|Folk,37
7802;Pop,42|Rock,58
7803;Comedy,55|Anime,45
7804;Alternative,84|Electronic,16
7805;World,10|Blues,90
7806;Comedy,11|Industrial,89
7807;Anime,7|Dance,93
7808;Jazz,39|Industrial,61
7809;Pop,83|Country,17
7810;Alternative,99|R&B/Soul,1
7811;Country,67|Alternative,33
7812;Dance,1|Reggae,99
7813;Jazz,28|Industrial,72
7814;World,45|Pop,55
7815;Instrumental,34|Dance,66
7816;Jazz,77|Rock,23
7817;Alternative,87|Classical,13
7818;World,58|Pop,42
7819;Metal,14|Comedy,86
7820;Classical,6|Reggae,94
7821;Industrial,82|Vocal,18
7822;Country,94|Jazz,6
7823;Metal,6|Comedy,94
7824;Reggae,60|Rock,40
7825;Instrumental,83|Country,17
7826;Comedy,14|R&B/Soul,86
7827;Alternative,4|Comedy,96
7828;Comedy,45|Reggae,55
7829;Pop,24|Metal,76
7830;Vocal,100
7831;Electronic,16|Instrumental,84
7832;Classical,74|Country,26
7833;Vocal,16|Classical,84
7834;Classical,7|Folk,93
7835;World,58|Reggae,42
7836;Dance,7|Folk,93
7837;Dance,71|Latin,29
7838;Folk,29|Alternative,71
7839;R&B/Soul,91|Instrumental,9
7840;Rock,90|Latin,10
7841;Industrial,78|Industrial,22
7842;Instrumental,31|Pop,69
7843;Vocal,50|Metal,50
7844;Metal,17|Folk,83
7845;Reggae,100
7846;Rock,3|Comedy,97
7847;Dance,74|Alternative,26
7848;Jazz,80|Reggae,20
7849;Metal,20|Alternative,80
7850;Vocal,36|Jazz,64
7851;Jazz,29|Country,71
7852;Reggae,27|Vocal,73
7853;Instrumental,17|World,83
7854;Classical,33|Comedy,67
7855;Dance,45|Alternative,55
7856;Reggae,88|Latin,12
7857;Classical,76|Classical,24
7858;Pop,17|Classical,83
7859;Jazz,66|Anime,34
7860;Country,72|Instrumental,28
7861;Metal,64|Reggae,36
7862;Rock,56|Pop,44
7863;Blues,13|Dance,87
7864;R&B/Soul,40|R&B/Soul,60
7865;Jazz,26|Vocal,74
7866;R&B/Soul,71|Blues,29
7867;Metal,41|Metal,59
7868;Comedy,60|Jazz,40
7869;Alternative,57|Comedy,43
7870;Blues,59|Reggae,41
7871;Folk,20|Industrial,80
7872;Rock,46|Alternative,54
7873;Anime,8|Electronic,92
7874;Latin,20|Reggae,80
7875;Jazz,28|Folk,72
7876;Rock,13|Electronic,87
7877;Instrumental,48|Reggae,52
7878;Reggae,17|Pop,83
7879;Classical,30|Rock,70
7880;Electronic,32|Vocal,68
7881;Latin,5|Instrumental,95
7882;World,6|Country,94
7883;Metal,71|Reggae,29
7884;Vocal,47|Latin,53
7885;R&B/Soul,82|Classical,18
7886;Vocal,98|Blues,2
7887;Latin,70|Classical,30
7888;Electronic,99|Blues,1
7889;R&B/Soul,34|Classical,66
7890;Folk,59|Alternative,41
7891;Metal,90|Country,10
7892;Pop,39|Blues,61
7893;Alternative,77|Blues,23
7894;Reggae,57|Metal,43
7895;Jazz,63|Rock,37
7896;Electronic,95|R&B/Soul,5
7897;Vocal,46|Latin,54
7898;Jazz,10|Country,90
7899;Comedy,96|Rock,4
7900;Anime,25|Metal,75
7901;Pop,59|R&B/Soul,41
7902;Electronic,93|Instrumental,7
7903;Reggae,45|Electronic,55
7904;Electronic,81|Instrumental,19
7905;Classical,3|Metal,97
7906;Industrial,84|Vocal,16
7907;R&B/Soul,29|Vocal,71
7908;World,52|Folk,48
7909;Metal,66|Reggae,34
7910;Reggae,80|R&B/Soul,20
7911;R&B/Soul,29|Latin,71
7912;Blues,67|Metal,33
7913;R&B/Soul,40|World,60
7914;Industrial,9|Rock,91
7915;World,32|Country,68
7916;Latin,41|Dance,59
7917;Instrumental,70|Latin,30
7918;Dance,17|Anime,83
7919;Electronic,92|Electronic,8
7920;Alternative,41|Anime,59
7921;Latin,67|Metal,33
7922;Comedy,97|Latin,3
7923;Metal,81|R&B/Soul,19
7924;Classical,45|R&B/Soul,55
7925;Pop,3|Comedy,97
7926;Rock,2|Blues,98
7927;Electronic,23|Classical,77
7928;Jazz,22|Vocal,78
7929;World,12|Pop,88
7930;Anime,20|World,80
7931;Comedy,93|Comedy,7
7932;Classical,60|Classical,40
7933;Electronic,75|Country,25
7934;Electronic,4|Metal,96
7935;Anime,70|Electronic,30
7936;Industrial,88|Instrumental,12
7937;Instrumental,82|Electronic,18
7938;Dance,98|Alternative,2
7939;Metal,50|Dance,50
7940;Folk,93|Vocal,7
7941;Latin,15|Instrumental,85
7942;Rock,76|Pop,24
7943;Rock,76|World,24
7944;Electronic,24|Metal,76
7945;Dance,37|Reggae,63
7946;Metal,86|R&B/Soul,14
7947;Vocal,98|Dance,2
7948;Rock,23|Jazz,77
7949;Jazz,23|Metal,77
7950;Pop,96|Jazz,4
7951;Rock,24|Vocal,76
7952;Reggae,92|Industrial,8
7953;Folk,95|Alternative,5
7954;Pop,8|Metal,92
7955;Blues,41|Instrumental,59
7956;Pop,2|Rock,98
7957;Instrumental,57|Country,43
7958;World,76|Country,24
7959;R&B/Soul,13|Country,87
7960;Pop,75|Instrumental,25
7961;Jazz,79|Anime,21
7962;Pop,91|Vocal,9
7963;Comedy,1|Anime,99
7964;Vocal,73|Classical,27
7965;Jazz,97|Dance,3
7966;Country,38|Vocal,62
7967;Comedy,51|Dance,49
7968;Rock,70|Industrial,30
7969;Folk,60|Instrumental,40
7970;Jazz,12|R&B/Soul,88
7971;R&B/Soul,31|Metal,69
7972;Blues,85|Electronic,15
7973;Jazz,94|Blues,6
7974;Comedy,65|Comedy,35
7975;Reggae,46|Latin,54
7976;World,97|Alternative,3
7977;Instrumental,73|Comedy,27
7978;Country,61|R&B/Soul,39
7979;Rock,57|Folk,43
7980;Reggae,14|Folk,86
7981;Pop,59|Blues,41
7982;Jazz,56|Latin,44
7983;Instrumental,74|Latin,26
7984;Classical,44|Industrial,56
7985;Electronic,44|Jazz,56
7986;World,26|Electronic,74
7987;Instrumental,63|Latin,37
7988;Pop,36|Anime,64
7989;World,80|Alternative,20
7990;Rock,46|Vocal,54
7991;Metal,41|Reggae,59
7992;Folk,54|Metal,46
7993;Metal,27|Anime,73
7994;Country,57|R&B/Soul,43
7995;Dance,21|World,79
7996;Anime,4|Metal,96
7997;Pop,29|Classical,71
7998;Jazz,5|Folk,95
7999;Metal,85|Jazz,15
8000;World,84|Pop,16
8001;Anime,88|Vocal,12
8002;Metal,78|Electronic,22
8003;Country,82|World,18
8004;Metal,44|Rock,56
8005;Classical,13|R&B/Soul,87
8006;Classical,27|Folk,73
8007;Pop,78|Classical,22
8008;Instrumental,67|Anime,33
8009;Vocal,39|Rock,61
8010;Folk,40|Blues,60
8011;World,2|Instrumental,98
8012;Folk,7|R&B/Soul,93
8013;Folk,37|Country,63
8014;Blues,65|Metal,35
8015;Classical,38|Alternative,62
8016;Rock,66|Comedy,34
8017;Instrumental,28|Jazz,72
8018;Jazz,88|R&B/Soul,12
8019;World,86|Rock,14
8020;Industrial,46|Metal,54
8021;Pop,98|Industrial,2
8022;Country,71|Vocal,29
8023;Alternative,22|Latin,78
8024;Blues,24|World,76
8025;Folk,67|Electronic,33
8026;Pop,8|Alternative,92
8027;Latin,59|Reggae,41
8028;Reggae,39|Industrial,61
8029;Pop,91|Latin,9
8030;Industrial,48|World,52
8031;Folk,92|Metal,8
8032;Electronic,46|Latin,54
8033;Anime,57|Blues,43
8034;Industrial,24|Jazz,76
8035;Comedy,68|Reggae,32
8036;Blues,16|Classical,84
8037;Blues,39|Pop,61
8038;Metal,88|Anime,12
8039;Metal,77|World,23
8040;Instrumental,91|Folk,9
8041;Vocal,50|Classical,50
8042;Electronic,42|Latin,58
8043;Anime,78|Classical,22
8044;Alternative,56|Dance,44
8045;Comedy,51|Anime,49
8046;Vocal,24|Electronic,76
8047;Dance,49|Metal,51
8048;Reggae,1|Latin,99
8049;Folk,32|Folk,68
8050;Latin,6|Alternative,94
8051;Electronic,5|Metal,95
8052;Pop,16|Anime,84
8053;Pop,24|Reggae,76
8054;Rock,66|Metal,34
8055;Electronic,92|Pop,8
8056;Reggae,40|Jazz,60
8057;Anime,36|Instrumental,64
8058;Instrumental,66|Vocal,34
8059;Instrumental,19|Instrumental,81
8060;Alternative,2|Blues,98
8061;Vocal,91|Anime,9
8062;Vocal,29|Alternative,71
8063;Comedy,16|Vocal,84
8064;Rock,76|Country,24
8065;Metal,57|Pop,43
8066;Country,11|Metal,89
8067;Comedy,0|Country,100
8068;Jazz,23|Comedy,77
8069;Dance,84|Anime,16
8070;Comedy,56|Jazz,44
8071;Comedy,90|Electronic,10
8072;World,96|Country,4
8073;Pop,53|Vocal,47
8074;Latin,60|Metal,40
8075;Country,33|Vocal,67
8076;Reggae,85|Jazz,15
8077;Classical,1|R&B/Soul,99
8078;Industrial,47|Vocal,53
8079;Reggae,34|Rock,66
8080;Classical,93|Folk,7
8081;Jazz,30|Anime,70
8082;R&B/Soul,12|Folk,88
8083;Dance,80|Blues,20
8084;Dance,39|Alternative,61
8085;Instrumental,4|Instrumental,96
8086;Alternative,39|Blues,61
8087;Industrial,44|Reggae,56
8088;Country,93|Anime,7
8089;Reggae,47|Comedy,53
8090;Blues,13|Electronic,87
8091;Folk,49|Pop,51
8092;Vocal,20|Metal,80
8093;Metal,87|Dance,13
8094;Industrial,27|Anime,73
8095;Pop,78|Blues,22
8096;World,12|Industrial,88
8097;R&B/Soul,24|Latin,76
8098;Rock,36|Blues,64
8099;Dance,27|Anime,73
8100;Country,39|Alternative,61
8101;Anime,38|Jazz,62
8102;Electronic,67|Classical,33
8103;Reggae,95|Comedy,5
8104;Instrumental,2|Classical,98
8105;Industrial,93|Metal,7
8106;Classical,63|Latin,37
8107;Metal,76|Metal,24
8108;Metal,13|World,87
8109;Dance,71|Metal,29
8110;Blues,68|Dance,32
8111;Rock,75|Electronic,25
8112;Instrumental,82|Country,18
8113;Latin,32|Anime,68
8114;World,2|Classical,98
8115;Blues,28|Alternative,72
8116;Latin,85|Latin,15
8117;Folk,18|Alternative,82
8118;Folk,88|Anime,12
8119;World,84|Metal,16
8120;Comedy,71|Comedy,29
8121;Folk,37|Latin,63
8122;Industrial,72|Country,28
8123;Vocal,57|Metal,43
8124;Reggae,44|Alternative,56
8125;Rock,32|Classical,68
8126;Dance,40|Vocal,60
8127;Latin,96|Vocal,4
8128;Anime,61|Dance,39
8129;R&B/Soul,81|R&B/Soul,19
8130;R&B/Soul,89|Rock,11
8131;Blues,49|R&B/Soul,51
8132;Dance,53|Industrial,47
8133;Country,71|Country,29
8134;Blues,62|Jazz,38
8135;Electronic,53|Metal,47
8136;Rock,89|Dance,11
8137;Folk,65|World,35
8138;Pop,90|Vocal,10
8139;Pop,38|Jazz,62
8140;Industrial,54|Alternative,46
8141;Instrumental,29|Alternative,71
8142;Classical,55|Pop,45
8143;Electronic,63|Folk,37
8144;Classical,24|R&B/Soul,76
8145;Metal,82|Country,18
8146;Jazz,51|Jazz,49
8147;Rock,16|Classical,84
8148;Country,62|Blues,38
8149;Vocal,64|Country,36
8150;Blues,90|World,10
8151;Pop,54|World,46
8152;Vocal,2|Electronic,98
8153;Classical,21|Country,79
8154;Reggae,73|Country,27
8155;Jazz,28|R&B/Soul,72
8156;Anime,35|Dance,65
8157;Dance,43|Electronic,57
8158;Alternative,67|Metal,33
8159;Classical,49|Comedy,51
8160;Instrumental,99|R&B/Soul,1
8161;Pop,30|Anime,70
8162;Metal,18|Comedy,82
8163;Country,39|Metal,61
8164;Blues,63|Anime,37
8165;Alternative,86|Pop,14
8166;Instrumental,58|World,42
8167;Alternative,40|Metal,60
8168;Classical,5|Dance,95
8169;Electronic,32|Country,68
8170;Vocal,36|Anime,64
8171;Electronic,1|Country,99
8172;Electronic,88|Instrumental,12
8173;Metal,93|Alternative,7
8174;R&B/Soul,22|Metal,78
8175;Blues,96|Anime,4
8176;Jazz,67|Latin,33
8177;Latin,46|Vocal,54
8178;Comedy,59|Latin,41
8179;Country,59|Anime,41
8180;Blues,24|World,76
8181;Anime,25|Comedy,75
8182;Country,22|Alternative,78
8183;Anime,69|World,31
8184;Blues,45|Alternative,55
8185;Jazz,90|Jazz,10
8186;Pop,79|Reggae,21
8187;Pop,46|Country,54
8188;World,89|Rock,11
8189;Vocal,66|Metal,34
8190;Blues,6|R&B/Soul,94
8191;Electronic,79|Dance,21
8192;Blues,99|Pop,1
8193;Alternative,97|Dance,3
8194;Electronic,27|Alternative,73
8195;Jazz,35|Classical,65
8196;Latin,8|Electronic,92
8197;Classical,37|Blues,63
8198;Instrumental,31|Anime,69
8199;Folk,73|World,27
8200;Country,14|Rock,86
8201;Classical,36|Comedy,64
8202;Jazz,57|World,43
8203;Electronic,8|Instrumental,92
8204;Electronic,90|Dance,10
8205;Reggae,72|Blues,28
8206;Dance,10|Instrumental,90
8207;Alternative,51|Reggae,49
8208;Vocal,79|Rock,21
8209;Country,12|Comedy,88
8210;Classical,97|Industrial,3
8211;Anime,72|Pop,28
8212;Metal,23|Folk,77
8213;Instrumental,82|Instrumental,18
8214;Pop,81|Reggae,19
8215;Vocal,39|R&B/Soul,61
8216;Metal,19|Classical,81
8217;Instrumental,80|Pop,20
8218;R&B/Soul,47|Jazz,53
8219;Country,6|Electronic,94
8220;Folk,57|Reggae,43
8221;Alternative,74|Latin,26
8222;Pop,85|Electronic,15
8223;Instrumental,54|Jazz,46
8224;Alternative,60|Instrumental,40
8225;Anime,1|Jazz,99
8226;Dance,76|Alternative,24
8227;Vocal,60|Comedy,40
8228;Instrumental,94|R&B/Soul,6
8229;Classical,66|Instrumental,34
8230;Blues,74|Anime,26
8231;Reggae,9|Classical,91
8232;Jazz,12|Country,88
8233;Industrial,42|Blues,58
8234;Comedy,32|Rock,68
8235;Folk,81|Vocal,19
8236;World,32|Industrial,68
8237;Country,65|Electronic,35
8238;World,5|Comedy,95
8239;Dance,97|Instrumental,3
8240;Industrial,91|Jazz,9
8241;Country,86|Dance,14
8242;Metal,87|Metal,13
8243;Alternative,35|Vocal,65
8244;Comedy,14|Electronic,86
8245;Dance,36|Latin,64
8246;Electronic,4|Industrial,96
8247;Industrial,100
8248;Anime,40|Country,60
8249;Industrial,57|Blues,43
8250;Anime,37|Pop,63
8251;Jazz,26|Metal,74
8252;Country,91|World,9
8253;Industrial,48|Latin,52
8254;Industrial,62|Vocal,38
8255;Jazz,45|Country,55
8256;Classical,20|Reggae,80
8257;Classical,20|Blues,80
8258;Electronic,28|Metal,72
8259;Alternative,33|Metal,67
8260;Reggae,36|Industrial,64
8261;R&B/Soul,98|Folk,2
8262;Rock,77|Dance,23
8263;Reggae,52|World,48
8264;Alternative,89|World,11
8265;Latin,88|World,12
8266;Jazz,76|Reggae,24
8267;World,2|Blues,98
8268;Blues,31|Industrial,69
8269;Country,67|Vocal,33
8270;Latin,91|Blues,9
8271;Reggae,6|Anime,94
8272;Country,94|Jazz,6
8273;Instrumental,63|Folk,37
8274;Folk,42|Classical,58
8275;Classical,10|World,90
8276;Blues,96|Metal,4
8277;Anime,17|Folk,83
8278;Jazz,93|Vocal,7
8279;Blues,56|Instrumental,44
8280;Latin,98|Electronic,2
8281;Folk,65|Metal,35
8282;Instrumental,61|R&B/Soul,39
8283;Electronic,7|Dance,93
8284;Comedy,69|Latin,31
8285;Jazz,18|Classical,82
8286;Jazz,3|Comedy,97
8287;Dance,95|Metal,5
8288;Vocal,70|Folk,30
8289;Pop,48|Classical,52
8290;Metal,64|Latin,36
8291;Country,71|Pop,29
8292;Comedy,61|Pop,39
8293;World,38|Dance,62
8294;Dance,5|Folk,95
8295;Anime,10|World,90
8296;Electronic,23|Jazz,77
8297;Vocal,21|Blues,79
8298;Rock,77|Blues,23
8299;Dance,84|Jazz,16
8300;Alternative,17|World,83
8301;Dance,69|Metal,31
8302;Latin,51|Comedy,49
8303;Rock,84|Pop,16
8304;World,68|Blues,32
8305;Reggae,59|Classical,41
8306;Reggae,19|R&B/Soul,81
8307;Industrial,45|Folk,55
8308;Jazz,19|Alternative,81
8309;Classical,22|Industrial,78
8310;Comedy,39|Metal,61
8311;Industrial,39|Electronic,61
8312;Rock,14|Classical,86
8313;Alternative,56|Folk,44
8314;Electronic,86|Country,14
8315;Metal,62|Reggae,38
8316;Electronic,78|World,22
8317;Instrumental,36|Comedy,64
8318;Instrumental,17|Electronic,83
8319;Instrumental,57|Rock,43
8320;Rock,75|Reggae,25
8321;Instrumental,85|R&B/Soul,15
8322;Country,64|Blues,36
8323;Jazz,7|Instrumental,93
8324;Classical,68|Reggae,32
8325;Electronic,71|Pop,29
8326;Dance,90|Metal,10
8327;Instrumental,95|Folk,5
8328;Jazz,72|World,28
8329;R&B/Soul,66|Folk,34
8330;Comedy,10|Industrial,90
8331;R&B/Soul,59|Blues,41
8332;Anime,91|Reggae,9
8333;Folk,23|Jazz,77
8334;Latin,100
8335;Alternative,71|Latin,29
8336;Latin,90|Instrumental,10
8337;Blues,14|Pop,86
8338;Classical,88|Industrial,12
8339;Folk,49|Jazz,51
8340;R&B/Soul,39|Classical,61
8341;Latin,85|Jazz,15
8342;Comedy,63|World,37
8343;Alternative,38|Comedy,62
8344;Rock,87|Classical,13
8345;Metal,16|World,84
8346;Dance,25|Latin,75
8347;Alternative,54|Vocal,46
8348;Blues,58|World,42
8349;Jazz,30|Electronic,70
8350;Dance,8|Reggae,92
8351;World,62|Alternative,38
8352;Metal,65|R&B/Soul,35
8353;Instrumental,93|Anime,7
8354;Folk,75|Dance,25
8355;Vocal,50|Pop,50
8356;R&B/Soul,1|Jazz,99
8357;Dance,34|Instrumental,66
8358;Dance,37|Alternative,63
8359;Rock,20|Electronic,80
8360;Blues,41|Comedy,59
8361;Metal,88|Country,12
8362;Blues,36|Vocal,64
8363;Jazz,60|R&B/Soul,40
8364;Electronic,20|Blues,80
8365;World,87|Latin,13
8366;World,9|Classical,91
